code,name,first_date,last_date,bars
sh688556,高测股份,2020-08-07,2026-09-02,1473
sh688559,海目星,2020-09-09,2026-09-02,1450
sh688562,航天软件,2023-05-24,2026-09-02,797
sh688557,兰剑智能,2020-12-02,2026-09-02,1396
sh688561,奇安信-U,2020-07-22,2026-09-02,1485
sh688558,国盛智科,2020-06-30,2026-09-02,1501
sh688563,航材股份,2023-07-19,2026-09-02,759
sh688567,孚能科技,2020-07-17,2026-09-02,1481
sh688566,吉贝尔,2020-05-18,2026-09-02,1530
sh688571,杭华股份,2020-12-11,2026-09-02,1389
sh688560,明冠新材,2020-12-24,2026-09-02,1380
sh688565,力源科技,2021-05-13,2026-09-02,1290
sh688569,铁科轨道,2020-08-31,2026-09-02,1457
sh688576,西山科技,2023-06-06,2026-09-02,788
sh688568,中科星图,2020-07-08,2026-09-02,1495
sh688570,天玛智控,2023-06-05,2026-09-02,789
sh688573,信宇人,2023-08-17,2026-09-02,738
sh688582,芯动联科,2023-06-30,2026-09-02,772
sh688581,安杰思,2023-05-19,2026-09-02,800
sh688583,思看科技,2025-01-15,2026-09-02,396
sh688580,伟思医疗,2020-07-21,2026-09-02,1486
sh688584,上海合晶,2024-02-08,2026-09-02,620
sh688578,XD艾力斯,2020-12-02,2026-09-02,1396
sh688577,浙海德曼,2020-09-16,2026-09-02,1445
sh688579,地纬智能,2020-07-17,2026-09-02,1488
sh688588,凌志软件,2020-05-11,2026-09-02,1525
sh688575,亚辉龙,2021-05-17,2026-09-02,1288
sh688586,江航装备,2020-07-31,2026-09-02,1478
sh688593,新相微,2023-06-01,2026-09-02,781
sh688585,上纬新材,2020-09-28,2026-09-02,1423
sh688589,力合微,2020-07-22,2026-09-02,1485
sh688590,新致软件,2020-12-07,2026-09-02,1393
sh688591,泰凌微,2023-08-25,2026-09-02,727
sh688597,煜邦电力,2021-06-17,2026-09-02,1266
sh688595,芯海科技,2020-09-28,2026-09-02,1437
sh688599,天合光能,2020-06-10,2026-09-02,1513
sh688602,康鹏科技,2023-07-20,2026-09-02,758
sh688592,司南导航,2023-08-16,2026-09-02,739
sh688596,正帆科技,2020-08-20,2026-09-02,1464
sh688603,天承科技,2023-07-10,2026-09-02,766
sh688605,先锋精科,2024-12-12,2026-09-02,419
sh688601,力芯微,2021-06-28,2026-09-02,1259
sh688598,金博股份,2020-05-18,2026-09-02,1530
sh688600,皖仪科技,2020-07-03,2026-09-02,1498
sh688607,康众医疗,2021-02-01,2026-09-02,1354
sh688610,埃科光电,2023-07-19,2026-09-02,759
sh688606,奥泰生物,2021-03-25,2026-09-02,1321
sh688612,威迈斯,2023-07-26,2026-09-02,754
sh688608,恒玄科技,2020-12-16,2026-09-02,1386
sh688609,九联科技,2021-03-23,2026-09-02,1323
sh688615,合合信息,2024-09-26,2026-09-02,469
sh688611,杭州柯林,2021-04-12,2026-09-02,1310
sh688616,西力科技,2021-03-18,2026-09-02,1326
sh688618,三旺通信,2020-12-30,2026-09-02,1376
sh688619,罗普特,2021-02-23,2026-09-02,1343
sh688617,惠泰医疗,2021-01-07,2026-09-02,1371
