,turnover
2016-12-28,0.00019349437437851723
2016-12-29,0.0
2016-12-30,0.011587877478715609
2017-01-03,1.033328231660684e-18
2017-01-04,-2.269510472141906e-34
2017-01-05,0.0
2017-01-06,0.0134249754134732
2017-01-09,0.014570635182638026
2017-01-10,0.0001935392323829206
2017-01-11,0.00846268302906515
2017-01-12,0.0
2017-01-13,0.00029580964203235237
2017-01-16,0.009042741921786075
2017-01-17,0.0009661401429133224
2017-01-18,0.0
2017-01-19,0.0004893863971514633
2017-01-20,1.1200682395418864
2017-01-23,0.014493101932048677
2017-01-24,1.0876668538853577e-18
2017-01-25,0.0004545960100268532
2017-01-26,0.007391479016120054
2017-02-03,0.0
2017-02-06,0.0006034919040094602
2017-02-07,0.0
2017-02-08,0.014111390060482171
2017-02-09,1.0477818209781884e-18
2017-02-10,0.0064742495498351016
2017-02-13,0.0003915615167062164
2017-02-14,0.0
